Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Sexo,Rango de edad,Mes,Valor,Fecha
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26042,Navojoa,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Despojo,Despojo,Despojo,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Despojo,Despojo,Despojo,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Fraude,Fraude,Fraude,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Con violencia,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Sin violencia,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Sin violencia,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Otros robos,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo a negocio,Sin violencia,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo a negocio,Sin violencia,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Hombre,Más de 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Mujer,Más de 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Hombre,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Mujer,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Mujer,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Hombre,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,Más de 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,Más de 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Hombre,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Mujer,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,Mujer,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Mujer,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,Mujer,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,13 a 17 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Hombre,0 a 12 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,18 a 29 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Hombre,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,30 a 60 años,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Mujer,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26043,Nogales,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Despojo,Despojo,Despojo,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Fraude,Fraude,Fraude,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Otros robos,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Otros robos,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a casa habitación,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a casa habitación,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a institución bancaria,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a negocio,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a negocio,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a transportista,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo a transportista,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de autopartes,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de autopartes,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de ganado,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de ganado,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,No identificado,No especificado,Junio,0,2026-06-01
2026,26,Sonora,26044,Ónavas,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,No identificado,No especificado,Junio,0,2026-06-01
